label,area,perimeter,equivalent_diameter,centroid-0,centroid-1
993,89.0,44.526911934581186,10.645107772184812,1361.943820224719,25.258426966292134
994,18.0,14.142135623730951,4.787307364817192,1357.5,576.5
995,139.0,51.01219330881976,13.303394180365686,1361.7913669064749,3632.8417266187053
996,643.0,234.26807332528534,28.61281229213077,1374.426127527216,3882.5443234836703
997,13.0,11.313708498984761,4.068428945128219,1357.0,3974.0
998,28.0,17.31370849898476,5.970821321441846,1359.0,2648.5
999,13.0,11.313708498984761,4.068428945128219,1360.0,142.0
1000,24.0,16.14213562373095,5.527906391541368,1361.0,3747.5
1001,162.0,79.29646455628166,14.361922094451577,1370.79012345679,3509.617283950617
1002,970.0,348.49956672411145,35.1431694414876,1388.2,2923.8061855670103
1003,18.0,14.142135623730951,4.787307364817192,1363.5,1831.5
1004,30.0,21.798989873223334,6.180387232371033,1364.5,3440.0
1005,230.0,97.91778489984131,17.112717355495807,1374.1695652173912,1273.1347826086956
1006,93.0,43.941125496954285,10.881694613449236,1367.8924731182797,3523.6236559139784
1007,24.0,16.14213562373095,5.527906391541368,1367.5,3061.0
1008,37.0,22.14213562373095,6.863662517577698,1370.5405405405406,2.945945945945946
1009,13.0,11.313708498984761,4.068428945128219,1369.0,709.0
1010,37.0,22.384776310850235,6.863662517577698,1370.6216216216217,3645.162162162162
1011,26.0,17.556349186104047,5.753627391751592,1370.423076923077,2888.769230769231
1012,59.0,30.870057685088806,8.667244841319219,1373.135593220339,3054.6271186440677
1013,13.0,11.313708498984761,4.068428945128219,1374.0,714.0
1014,26.0,17.556349186104047,5.753627391751592,1376.1153846153845,440.2307692307692
1015,18.0,14.142135623730951,4.787307364817192,1377.5,124.5
1016,78.0,45.18376618407357,9.965574970333758,1382.4871794871794,815.6794871794872
1017,29.0,21.798989873223334,6.076507779746499,1379.3103448275863,398.9310344827586
1018,18.0,13.313708498984761,4.787307364817192,1383.5,928.0
1019,13.0,11.313708498984761,4.068428945128219,1383.0,2230.0
1020,115.0,45.11269837220809,12.100518486599809,1388.2,2786.3217391304347
1021,31.0,18.14213562373095,6.282549314314218,1384.6129032258063,2946.0
1022,13.0,11.313708498984761,4.068428945128219,1385.0,1760.0
1023,9.0,9.65685424949238,3.385137501286538,1386.0,0.5555555555555556
1024,130.0,57.25483399593904,12.865501965161373,1394.5307692307692,54.07692307692308
1025,24.0,16.14213562373095,5.527906391541368,1389.5,1374.0
1026,277.0,94.36753236814714,18.77997214831907,1399.620938628159,2559.350180505415
1027,75.0,34.04163056034262,9.772050238058398,1393.44,121.29333333333334
1028,71.0,30.870057685088806,9.507891862878783,1397.3661971830986,2150.5915492957747
1029,35.0,20.970562748477143,6.6755811781245455,1395.9142857142858,2054.0285714285715
1030,13.0,11.313708498984761,4.068428945128219,1395.0,2333.0
1031,24.0,16.14213562373095,5.527906391541368,1398.0,2795.5
1032,34.0,20.14213562373095,6.579524642479541,1399.3529411764705,1369.5
1033,98.0,43.941125496954285,11.170383851240114,1405.9285714285713,2095.3673469387754
1034,18.0,13.313708498984761,4.787307364817192,1400.5,2626.0
1035,67.0,37.112698372208094,9.23618154310838,1403.597014925373,2597.3880597014927
1036,13.0,11.313708498984761,4.068428945128219,1402.0,1717.0
1037,49.0,26.041630560342618,7.898654169668588,1404.6938775510205,3306.285714285714
1038,13.0,11.313708498984761,4.068428945128219,1404.0,2055.0
1039,13.0,11.313708498984761,4.068428945128219,1405.0,3760.0
1040,18.0,14.142135623730951,4.787307364817192,1407.5,1905.5
1041,58.0,35.698484809834994,8.593479713983122,1409.655172413793,170.8793103448276
1042,28.0,18.14213562373095,5.970821321441846,1409.5,2709.3214285714284
1043,37.0,20.14213562373095,6.863662517577698,1409.4864864864865,3867.5945945945946
1044,43.0,24.62741699796952,7.399277020331919,1410.953488372093,1233.5348837209303
1045,353.0,146.20815280171308,21.200319792199185,1423.2039660056657,2249.611898016997
1046,13.0,11.313708498984761,4.068428945128219,1415.0,1102.0
1047,13.0,11.313708498984761,4.068428945128219,1415.0,1887.0
1048,59.0,33.698484809834994,8.667244841319219,1419.5084745762713,610.457627118644
1049,105.0,49.012193308819754,11.562445770562215,1419.647619047619,3451.904761904762
1050,53.0,27.213203435596427,8.214724333230155,1420.9433962264152,65.66037735849056
1051,27.0,18.14213562373095,5.863230142835039,1419.5185185185185,77.5925925925926
1052,34.0,19.556349186104047,6.579524642479541,1420.735294117647,88.82352941176471
1053,13.0,11.313708498984761,4.068428945128219,1419.0,2575.0
1054,299.0,97.19595949289332,19.511499785403828,1429.4816053511706,430.2909698996655
1055,47.0,25.79898987322333,7.735777827895049,1422.9148936170213,2012.3829787234042
1056,13.0,11.313708498984761,4.068428945128219,1421.0,3138.0
1057,140.0,55.840620433565945,13.351162356249091,1427.7928571428572,963.8642857142858
1058,72.0,33.45584412271571,9.574614729634384,1427.4305555555557,1778.2083333333333
1059,13.0,11.313708498984761,4.068428945128219,1426.0,3880.0
1060,358.0,137.79393923933998,21.349935761383176,1438.8603351955308,3725.5474860335194
1061,602.0,193.80613254815975,27.685559519911603,1452.0,1961.7607973421927
1062,18.0,13.313708498984761,4.787307364817192,1432.5,359.0
1063,42.0,22.970562748477143,7.312732791431452,1434.357142857143,549.1428571428571
1064,13.0,11.313708498984761,4.068428945128219,1441.0,435.0
1065,21.0,14.727922061357855,5.170882945826411,1441.2857142857142,519.2857142857143
1066,123.0,58.669047558312144,12.514330345744634,1450.2276422764228,545.7967479674796
1067,13.0,11.313708498984761,4.068428945128219,1444.0,3798.0
1068,19806.0,3739.684917334959,158.801078154478,1595.0938604463295,1563.051651014844
1069,25.0,15.899494936611664,5.641895835477563,1447.2,1.88
1070,13.0,11.313708498984761,4.068428945128219,1446.0,1268.0
1071,186.0,89.53910524340094,15.389040103942165,1453.220430107527,3693.9032258064517
1072,80.0,45.35533905932738,10.092530088080641,1451.525,151.4875
1073,18.0,14.142135623730951,4.787307364817192,1451.5,879.5
1074,13.0,11.313708498984761,4.068428945128219,1455.0,1036.0
1075,13.0,11.313708498984761,4.068428945128219,1455.0,1139.0
1076,25.0,16.970562748477143,5.641895835477563,1457.0,2752.0
1077,198.0,78.22539674441617,15.877702285203682,1466.611111111111,3980.979797979798
1078,284.0,103.19595949289332,19.015783725757565,1469.6338028169014,451.5598591549296
1079,18.0,13.313708498984761,4.787307364817192,1459.5,3818.0
1080,13.0,11.313708498984761,4.068428945128219,1460.0,1406.0
1081,171.0,73.5685424949238,14.755472278097805,1468.4970760233919,3328.058479532164
1082,295.0,100.8528137423857,19.38054864282415,1470.3389830508474,3876.2847457627117
1083,18.0,14.142135623730951,4.787307364817192,1461.5,1338.5
1084,40.0,22.970562748477143,7.136496464611085,1463.55,3703.2
1085,13.0,11.313708498984761,4.068428945128219,1462.0,474.0
1086,18.0,14.142135623730951,4.787307364817192,1462.5,2264.5
1087,113.0,54.2193000900063,11.994835078277376,1469.283185840708,31.8141592920354
1088,157.0,50.18376618407356,14.138550439257221,1472.2229299363057,88.32484076433121
1089,13.0,11.313708498984761,4.068428945128219,1467.0,3030.0
1090,21.0,14.727922061357855,5.170882945826411,1468.7142857142858,1204.7142857142858
1091,32.0,18.727922061357855,6.383076486422923,1469.75,1798.71875
1092,55.0,26.384776310850235,8.368283871884005,1473.1090909090908,2590.9636363636364
1093,13.0,11.313708498984761,4.068428945128219,1470.0,3416.0
1094,157.0,62.32590180780451,14.138550439257221,1478.9426751592357,2006.6751592356688
1095,41.0,23.213203435596427,7.225151993843567,1474.8048780487804,368.1219512195122
1096,42.0,23.213203435596427,7.312732791431452,1475.2142857142858,3172.785714285714
1097,9.0,9.65685424949238,3.385137501286538,1475.0,0.5555555555555556
1098,425.0,105.78174593052023,23.26213245840639,1484.8070588235294,427.1223529411765
1099,13.0,11.313708498984761,4.068428945128219,1476.0,1608.0
1100,50.0,33.87005768508881,7.978845608028654,1479.7,41.24
